Hospital Name,Address,City,Phone,Pincode,State
Cradle Calicut Maternity Care Pvt Ltd,"Nh-17, By Pass Road Airport By Pass Road",Calicut,9123456789,673014,Kerala
Crescent Hospitals,"37/1,Sivaganga Road,Opp To Aavin Milk Project",Madurai,9123456789,625020,Tamilnadu
Crescent India Medical Education Trust'S Inamdar Hospital,"Survey, No:- 15, Fatimanagar, Pune",Pune,9123456789,411040,Maharashtra
Crescent Nursing Home & Iccu,"Near Lokmat Square, Dhantoli,1St Lane,1St Lane, Nagpur-440012.",Nagpur,9123456789,440012,Maharashtra
Criticare Hospital For Children,"Citycentre,Opp Sindhi Colony,Jail Road",Nashik,9123456789,422101,Maharashtra
Criticare Superspeciality Hospital,"Between Hotel Royal Challenge & Cadbury Co.Ltd, E.E. Highway, Thane West.",Thane,9123456789,400602,Maharashtra
Crystal Eye Centre,"101, Crystal Residency Dockyard Road, Mazagaon",Mumbai,9123456789,400010,Maharashtra
Csi Hospital,No.21.Hospital Roadkanchipuram,Kanchipuram,9123456789,631502,Tamilnadu
Csi-Church Of South India Hospital,"Post Beg No #4, Hazarat Kambal Posh Roadposh Road,",Bangalore,9123456789,560051,Karnataka
Csr Nursing Home,"# 272, 7Th Street Extension,Gandhipuram, Coimbatore-641012",Coimbatore,9123456789,641012,Tamilnadu
Cumballa Hill Hospital,"93-95, August Kranti Marg",Mumbai,9123456789,400038,Maharashtra
Cure Emergency Hospital,"11-2-91/A, Balajinagar, N.S.T Road, Khammam, Andhrapradesh-507001Balajinagar",Khammam,9123456789,507001,Andhra Pradesh
Cure Hospitals,"Plot # 3,Ganesh Nagar Colony,Opp Smt Sarojini Pulla Reddy House,Hasmathpet Road,Bowenpallh",Secunderabad,9123456789,500011,Andhra Pradesh
Cure Well Hospital,"1/53-Sfs,Mansarower",Jaipur,9123456789,302020,Rajasthan
Cure Well Hospital,"15-1-46, Srinivasa Colony Opp Mgm Hospital",Warangal,9123456789,506007,Andhra Pradesh
Cure-Well Nursing Home,Town Hall Road,Jagatsinghapur,9123456789,754103,Orissa
Curewell Hospital Pvt. Ltd.,"19/1-C,New Palasia, Indore",Indore,9123456789,452001,Madhya Pradesh
Curie City Cancer Centre,"Padavalarevu,Gunadala,Krishna",Krishna,9123456789,520004,Andhra Pradesh
Curie Manavata Cancer Centre,"Mumbai Naka,Opp Mahamarg Bus Stand",Nashik,9123456789,422004,Maharashtra
Cuttack Nursing Home,"Markamal Patna,Mangalabag,",Cuttack,9123456789,753001,Orissa
Cygnus Maharaja Arrarsain Hospital,"Opp Devi Mandir, Panipat ,Haryana",Ranipat,9123456789,132103,Haryana
D D Eye Institute,#631 Dadabari Main Road Near Cad Circle,Kota,9123456789,324009,Rajasthan
D'Souza Hospital,"Ramedi Dhowali Vasai, Thane-401201",Mumbai,9123456789,401201,Maharashtra
D'Souza Nursing Home,"Opp. Min Gate Ranital Gardens,Nahannahan",Nahan,9123456789,173001,Himachal Pradesh
D.G. Hospital (Devambika Nursing Home),"274 / 275, Mkp Road, Padmanabhanagar, Puttalingaiah Road, Bangalore-560070",Bangalore,9123456789,560070,Karnataka
D.N. Hospital,"Khanna Road, Krishanpura, Panipat, Haryana",Panipat,9123456789,132103,Haryana
D.S.K. Hospital,"# 19, Kadirnagar, Kangeyam Road, Tirupur.",Coimbatore,9123456789,641604,Tamilnadu
D.S.Kothari Hospital,"Kamala Kutir, Kastirba Chowk,C.P.Tank",Mumbai,9123456789,400004,Maharashtra
Dada Laser Eye Institute,"Chaudhari Plaza 1St Floor# 185, M.G. Road,Campchaudhari Plaza, Pune-411001.",Pune,9123456789,411001,Maharashtra
Daddenavar Hospital & Research Centre,Ward # 10 & Rural Police Stationnear Rural Police Station,Bagalkot,9123456789,587101,Karnataka
Dafodil Nursing Home(P),"# 276 Canal Street,",Kolkata,9123456789,700048,West Bengal
Dahiya Hospital,"Near Iti Chowk, Old Dc Road, Sonepat, Haryana",Sonepat,9123456789,131001,Haryana
Dake Hospital,"1St Floor, Suwellar Complex, Uran Karanja Road",Uran,9123456789,400702,Maharashtra
Daksh Hospital,"#397,Gandhi Nagar,Sch,No 8,Alwar(Rajashtan-301001)",Alwar,9123456789,301001,Rajasthan
Dakshata Hospital Pvt Ltd,"3375,Subalakshmi Building,College Road",Belgaum,9123456789,590001,Karnataka
Dange Hospital,"M.G. Road, Near Adichundhangiri School, Hassan-573201",Hassan,9123456789,573201,Karnataka
Darekar Hospital,"Perne Phata,Poona Nagar Road,Tal Haveli",Pune,9123456789,411007,Maharashtra
Darshan Eye Care Clinic (Savjiani Medico (P) Ltd),"2Nd Floor, Parishram Plaza,Mangla Main Roadmangla Main Road, Rajkot.",Rajkot,9123456789,360002,Gujarat
Darshan Surgical Centre Llp,"Block T-80, New No-24 5Th Main Road",Chennai,9123456789,600040,Tamilnadu
Dashputra Hospital,"358, Anandnager, Opp, Sankkara Police Station Nagpur-440009",Nagpur,9123456789,440009,Maharashtra
Datar Nursing Home,"33/34, Morumal Mansion, Opp Bachani Nagar,Off Daftary Road, Malad East.",Mumbai,9123456789,400097,Maharashtra
Datt Maternity & Surgical Home,"23, Jawahar Nagar 1Stfloor,S.V. Road",Mumbai,9123456789,400062,Maharashtra
Datta Prasad Orthopaedic Nursing Home,"D.No#14-8-38.Netajinagar, 2Nd Lane,Ponnur.",Guntur,9123456789,522124,Andhra Pradesh
Dattatreya Nursing Home,"Opp Bhandhutva Chs, Datta Mandir Road,Near Vakola Bridge,Santacruz East",Mumbai,9123456789,400055,Maharashtra
Davangere Heart Hospital (Unit Of Suraj Hospital Pvt Ltd),"3639,M.C.Colony 9Th Main",Davangere,9123456789,577004,Karnataka
Dave Orthopaedic Hospital,"Opp S.T. Bus Station,",Ahmedabad,9123456789,365601,Gujarat
Dawar Eye Hospital,"Meera Chowk,Jawahar Nagar,Sri Gnga Nagar",Sriganganagar,9123456789,335001,Rajasthan
Daya Hospital,"A-4/16,Paschim Vihar,New Delhi",Delhi,9123456789,110063,Delhi
Dayanand Medical College Hospital,"Civil Lines, Tagore Nagar, Ludhiana-141001",Ludhiana,9123456789,141001,Punjab
Dayanand Nursing Home,"47/L-4, Jawahar Quarters Begum Bridge Road",Meerut,9123456789,250001,Uttar Pradesh
Dbr & Sk Super Speciality Hospital,"No.18-1-505,Mosque Road,Opp.V.V.Mahal Theatre,Chitoor,",Chittoor,9123456789,517501,Andhra Pradesh
Ddmm Heart Instituti,"Mission Road,Nadiad",Nadiad,9123456789,387002,Gujarat
Debipur Netralaya Pvt Ltd,"Near Kristi Cinema Hall,Memari, Burdwan",Burdwan,9123456789,713146,West Bengal
Deccan Hospital,"Opp Ksrtc Depot, Ashwini Extension, Chintamani, Chikballapura-563125",Kolar,9123456789,563125,Karnataka
Deccan Medical Centre Pvt Ltd,"Goods Shed Road, Near Railway Station",Belgaum,9123456789,590001,Karnataka
Deeksha Hospital,#387/347 Bb Road Nehrunagar Yelahanka Old Town Next To Post Office,Bangalore,9123456789,560064,Karnataka
Deendayal Memorial Hospital,"# 926, .C. Road, Shivajinagar, Adjucent To Tukaram Pauka Chowk.",Pune,9123456789,411004,Maharashtra
Deep Hospital,Opp Punjabi University,Patiala,9123456789,147002,Punjab
Deep Hospital,"Hig-33, Shivajinagar",Bhopal,9123456789,462016,Madhya Pradesh
Deep Hospital & Research Centre,"Khatipura Road,Satya Nagar Mode Jhotwara,",Jaipur,9123456789,302012,Rajasthan
Deep Intensive And Critical Care,"B/4, Maharani Shool, Near Sursagar, Raopura",Baroda,9123456789,390001,Gujarat
Deep Medical Center,"Site No 1, Sector - 16A Mkt Road,Faridabad",Faridabad,9123456789,121002,Haryana
Deep Nursing Home,College Road,Barnala,9123456789,148101,Punjab
Deep Nursing Home,Collage Road Barnala-148101,Barnala,9123456789,,Punjab
Deep Nursing Home,"Kalyan Road, Ashok Nagar, Bhiwandi, Thane.",Thane,9123456789,421302,Maharashtra
Deep Nursing Home & Children Hospital,"481-R,Model Town",Ludhiana,9123456789,141002,Punjab
Deepa Hospital,"# 27,Old Madra Road K.R. Puram Ext Bangalore",Bangalore,9123456789,560036,Karnataka
Deepa Hospital (Tsunami Project Only),"Karuvatta Post, Haripad, Alappuzha",Alleppey,9123456789,690517,Kerala
Deepa Kannan Hospital,"# 33,Muthunagar,Karur",Karur,9123456789,639002,Tamilnadu
Deepa Nursing Home,"Chikmanglur, Karnataka",Chickmangalur,9123456789,577101,Karnataka
Deepa Nursing Home,"Kunnummal,Kanhangad",Kasaragod,9123456789,671315,Kerala
Deepak Hospital,"259, 33Rd Cross, Kanakapura Main Road, 7Th Block, Jayanagar-560082",Bangalore,9123456789,560082,Karnataka
Deepak Hospital,"Holy Complex,Near Sai Petrol Pump,Opp White House Hotel,Mira Bhayandar Mira Road East,Thane",Mumbai,9123456789,401107,Maharashtra
Deepak Memorial & Medical Research Centre,"5, Institutional Area, Vikas Marg Ex Ii,Vikas Marg Ex 11,",Delhi,9123456789,110092,Delhi
Deepak Nursing Home,"Plot No 84, (Dc)Saheed Nagar,",Bhubaneswar,9123456789,751007,Orissa
Deepam Eye Hospital,"#72,Medavakkam,Tank Road,Kilpauk",Chennai,9123456789,600010,Tamilnadu
Deepam Hospital,"#327, Muthurangam Road,Tambaram(West),Kanchipuram,West Tambaram",Chennai,9123456789,600045,Tamilnadu
Deepam Hospital,"687, Trichy Road.",Coimbatore,9123456789,641045,Tamilnadu
Deepam Hospital,"#128,Ayya Gounder Street,Opp Police Station",Valapady,9123456789,636115,Tamilnadu
Deepam Hospital Ltd,"30, Ayyasamy Street,",Chennai,9123456789,600044,Tamilnadu
Deepam Hospital Ltd,"107-A, Gst Road, Chennai",Chennai,9123456789,600044,Tamilnadu
Deepam Hosptial (Tsunami Project Only),"Kayamkulam, Kanaalloor North,Pattoli Market Post.",Kayamkulam,9123456789,690502,Kerala
Deepan Hospital,"Khasra 139-140, Najafgarh Raod, Kapashera.",Delhi,9123456789,110037,Delhi
Deepashri Hospital (A Unit Of Cadms Trust),#86. 2Nd Main 16Th Cross Malagala Nagarabhavi 2Nd Stage Bangalore560072,"Bangalore,",9123456789,560072,Karnataka
Deepika Eye Care Hospital,"1564/4D,Chengalpet Road",Kanchipuram,9123456789,602105,Tamilnadu
Deepjyoti Hospital Pvt Ltd,"Crown Complex,Sharanpur Road, Opp Rajiv Gandhi Bhavan",Nashik,9123456789,422002,Maharashtra
Deepshikha Orthopaedic Hospital,"P-Square, 1-C-19 (Sfs) Talwandi",Kota,9123456789,324005,Rajasthan
Deepthi Hospital,"31-A,Mohanur Road",Namakkal,9123456789,637001,Tamilnadu
Deepthi Nursing Home,"Sbi Railway Road, Brindavanam, Psr",Nellore,9123456789,524001,Andhra Pradesh
Delhi Heart And Lung Institute,#3Mm Ii Panchkuian Road New Road-110055New Delhi,Delhi,9123456789,110055,Delhi
Delhi Hospital & Maternity Home,"# 1151, Urban Estate, Jind,Haryana-126102",Jind,9123456789,126102,Haryana
Delhi Hospital & Nursing Home,"Rohtak Road,Bahadur Garh.",Jhajjar,9123456789,124507,Haryana
Delhi Hospital & Temple Nursing Home,"#1, Ansari Road, Darya Ganj,New Delhi-110002.",Delhi,9123456789,110002,Delhi
Delhi Nursing Home,Bibiwala Road,Bhatinda,9123456789,151001,Punjab
Deodhar Eye Hospital,"#39/25, Erandawane, Karve Rd,",Pune,9123456789,411004,Maharashtra
Deokate Hospital,Indapur Road,Baramati,9123456789,413102,Maharashtra
Deoki Hospital,"Ahibaranpur,Sitapur Road,",Lucknow,9123456789,226020,Uttar Pradesh
Deshmukh Hospital,"#17, Dr.Hedgewar Marg,Station Road,",Parbhani,9123456789,431401,Maharashtra
Deshpande Hospital,"Anandi Bazar, Patwardhan Chowk,Anandi Bazar",Ahmednagar,9123456789,414001,Maharashtra
Deshpande Hospital,"Parekh B Towers, Biaroba Nala, Fatimanagar",Pune,9123456789,411013,Maharashtra
Desun Hospital & Heart Institute,"Em By Pass,Kasba Gol Park",Kolkata,9123456789,700107,West Bengal
Dev Eye Hospital,"#405,Pratham Mangal Complex,Opp Vasna Telephone Exchange,Vasna",Ahmedabad,9123456789,380007,Gujarat
Dev Hospital Dev Seva Trust,"Kesariyaji Bus Stop, Vasna Jivraj Mehta Hosp. Road,Vasna Ahmedabad-380007",Ahmedabad,9123456789,380007,Gujarat
Dev Nandini Hospital,"Garh Road,Hapur",Hapur,9123456789,245101,Uttar Pradesh
Dev Nursing Home,"Shilpa Appartment, Ist Floor, Shankar Ghanekar Marg, Off Gokhale Road S), Dadar W-400028Shankar Ghanekar Marg,",Mumbai,9123456789,400028,Maharashtra
Deva Matha Hospital,"Koothattukulam, Ernakulam Distkerala",Ernakulam,9123456789,686662,Kerala
Devadhar Nursing Home,"S.No. 901, Near Tapovan Mandir,Pimpri.",Pune,9123456789,411017,Maharashtra
Devadoss Multispeciality Hospital,"#75/1,Alagarkovil Main Roadsurveyor Colony,",Madurai,9123456789,625007,Tamilnadu
Devaki Cancer Institute,"#26,Theni Main Road,Arasaradi,Near Bypass Road",Madurai,9123456789,625016,Tamilnadu
Devaki Hospital,"No.6/1,Kamban Mani Mandapam Road,Karaikudi,",Sivagangai,9123456789,630001,Tamilnadu
Devam Orthopaedic Hospital,"215-216, Sarvopari Mall, Near Bhuyangdev Cross Road, Sola Road, Ghatlodia, Ahmedabad- 380061, Gujarat",Ahmedabad,9123456789,380061,Gujarat
Devamatha Hospital,# 365/15 Old Nh Near Post Offic Located Near To Christian Pilgrim Centre St.Mary'S Forane Church Koratty,Koratty,9123456789,680308,Kerala
Devasya Kidney And Multispeciality Hospital,"3, Panchal Nagar Society, Opp Mehasana Society, Nava Vadaj Road,Vadaj",Ahmedabad,9123456789,380013,Gujarat
Devi Laxmi Hospital,"B-19/5,Ring Road,Tagore Nagar",Raipur,9123456789,492001,Chattisgarh
Devi Nursing Home,"Nilambur, Malappuram Dt.,Kerala-679329",Malapuram,9123456789,679329,Kerala
Devi Priya Hospital,"12/54, A2G, T.B. Road,Usilampattiusilampatti, Madurai-625532.",Madurai,9123456789,625532,Tamilnadu
Devi Priya Life Care Hospital,"58-1-433/2,Main Road,Santhinagar,Nad Post",Vizag,9123456789,530009,Andhra Pradesh
Devi Super Speciality Eye Hospital Private Limited,"#434, 18Th Main, 80 Feet Road, 6Th Block Bus Depot. Block,Koramangala. Bangalore-560095",Bangalore,9123456789,560095,Karnataka
Devishiv Hospital,"B-328-B, Sector B, Mahanagar",Lucknow,9123456789,226006,Uttar Pradesh
Devpushp Hospital,"Devpushp Complex,Tulsidham Cross Road,Manjalpur",Baroda,9123456789,390011,Gujarat
Devyane Hospital,"Kalakuan, Manumarg, Infront Of Bsnl Colony.",Alwar,9123456789,301001,Rajasthan
Dewang Nursing Home (P) Ltd,"Bhaveshwar Market, 2Nd Floor,M.G. Road, Ghatkopar (E).",Thane,9123456789,400077,Maharashtra
Dewas Hospital And Research Centre,"231,A.B. Road,Dewas",Dewas,9123456789,455001,Madhya Pradesh
Dey'S Hospital,"491, Kazi Khera, Lal Bangla, Kanpur, Uttar Pradesh-208007, Near Poonam Talkies",Kanpur,9123456789,208007,Uttar Pradesh
Dhama Clinic & Medical Centre,"C-46, Sector-34, Noida",Noida,9123456789,201307,Uttar Pradesh
Dhamdhere Hospital,"Sanaswadi Poona Nagar Road,Talshirur",Pune,9123456789,412208,Maharashtra
Dhami Eye Care Hospital,# 82-B Kitchlu Nagar Ludhiana - 141001,Ludhiana,9123456789,141001,Punjab
Dhanshree Hospital,"Gp-66, G Block, Midc,Chinchwad, Pune-411019.",Pune,9123456789,411019,Maharashtra
Dhanush Hospital,Mahaveer Road Bagalkot,Bagalkot,9123456789,587313,Karnataka
Dhanush Hospital,"Behind Municipal Park,N.R.Extension,Chintamani,",Kolar,9123456789,563125,Karnataka
Dhanush Hospital,"#63, Byraveshwara Nagar 2Nd Main, Nagarbhavi Main Raod, Bangalore-560072",Nagarbhavi,9123456789,560072,Karnataka
Dhanvantari Fracture Orthopaedic & Arthroscopy Cntre,"# 1717,B 7Th Lane, Rajaranpuri, 7Th Lane, Maharashtra",Kolhapur,9123456789,416008,Maharashtra
Dhanvantari Hospital,"2Nd Floor,Nivedanam Complex,Soma Talaw Cross Road,Dabhoi Ring Road",Baroda,9123456789,390019,Gujarat
Dhanvantari Hospital (P) Ltd.,"Thakkar Palza, Kulgaon (E), Badlapur, Thane - 421503Badlapur, Thane - 421 503.",Badlapur,9123456789,421503,Maharashtra
Dhanvantri Children'S Hospital & Nicu,2Nd Floor Mohan Heritage Building Opp Tmc Office Panchpakhadi,Thane,9123456789,400602,Maharashtra
Dhanvantri Hospital & Research Centre,"67/56-Manasarower,Heerapath",Jaipur,9123456789,302020,Rajasthan
Dhanvantri Jeevan Rekha Ltd,Umber One Near Gol Market,Meerut,9123456789,250003,Uttar Pradesh
Dhanwantari Hospital,"Krishna Prasad Society Plot # 42, Rambaug Colony, Paud Road",Pune,9123456789,411038,Maharashtra
Dhanwantari Medical,"Tilak Road, Pradhikaran, Maharashtra, Pune",Pune,9123456789,411044,Maharashtra
Dhanwantari Tomer Hospital,"35-A-2/11, Rampur Bagh.",Bareilly,9123456789,243001,Uttar Pradesh
Dhanwantary Hospital & Iccu,"545, Netaji Subhash Road, Mulund West, Mumbai",Mumbai,9123456789,400080,Maharashtra
Dhanwantri Hospital & Research Centre,"New Sagar Road, Mansarovar Jaipur ,",Jaipur,9123456789,302020,Rajasthan
Dharam Hospital,"#2040, Sector-15C, Near Traffic Lights",Chandigarh,9123456789,160015,Punjab
Dharan Hospital,"14,Seela Naicken Patti By Pass. On A National Highway Salem",Salem,9123456789,636201,Tamilnadu
Dharani Nursing Home,"Doctirs Colony, Miryalaguda.",Nalgonda,9123456789,508207,Andhra Pradesh
Dharma Orthopedic Center,"D Building Om Mahavir Society,Irani Market Yerwada",Pune,9123456789,411006,Maharashtra
Dharmashila Cancer Hospital & Research Centre,"Dharmashila Marg,Vasundhara Enclavevasundhara Enclave, Delhi - 96",Delhi,9123456789,110096,Delhi
Dhawan Hospital,"Plot-1, Sector-7, Panchkula, Haryana",Panchkula,9123456789,134109,Haryana
Dhiviya Nursing Home,"306, Chennimalai Road, Kangayam",Erode,9123456789,638701,Tamilnadu
Dhruva Eye Hospital & Laser Centre,Rashtriya Shala Main Road,Rajkot,9123456789,360002,Gujarat
Dhulabapu Kokare Memorial Hospital,"Malavarchi Devi, Ring Road,Baramati",Pune,9123456789,413102,Maharashtra
Dhulipalla Hospital Guntur,"12-25-179,Kothapet, Opp Sivalayam, Guntur-522001",Guntur,9123456789,522001,Andhra Pradesh
Dhvani Ent Hosptial,Near G.P.O. Raopura.,Vadodara,9123456789,390001,Gujarat
Dhwani General Hospital,"#28,New Kamlesh Society,Odhav",Ahmedabad,9123456789,382215,Gujarat
Diagram Health Care,"4, R.M.V.Extensionmekhri Circle",Bangalore,9123456789,560080,Karnataka
Dilkusha Nursing Home Pvt Ltd,94A Dilkusha Street Kolkata,Kolkata,9123456789,700017,West Bengal
Dinesh Nursing Home,"No.6-1-33,West Street,Viswanathapuram, Madurai-625014",Madurai,9123456789,625014,Tamilnadu
Dipa Children Hospital&Micu,"Bhagwati Complex, Mahalaxmi Paladi.",Ahmedabad,9123456789,380007,Gujarat
Disha Eye Hospital & Research Centre Pvt Ltd,"88(63A) Ghosh Para Road, Barrackpore",Kolkata,9123456789,700120,West Bengal
Disha Eye Hospital (Hoogly) Pvt Ltd,"14.G.T. Road, Shedraphully, West Bengal",Hooghly,9123456789,712223,West Bengal
Dispur Polyclinic & Nursing Home,Ganeshguri Chariali,Guwahati,9123456789,781001,Assam
Divakars Global Hospitals,"No.220, 9Th Cross, J.P.Nagar 2Nd Phase, Bangalore-560078",Bangalore,9123456789,560078,Karnataka
Divine Heart Hospital & Resesarch Centre,"Virajkhand-5,Gomti Nagar",Lucknow,9123456789,226010,Uttar Pradesh
Divine Medical Centre,Wadakkancherywadakkanchery,Trichur,9123456789,680590,Kerala
Divine Multispeciality Hospital & Research Centre,"Plot No 21, Near Ekta Society, Sector 6, Ghansoli, Navi Mumbai-400701",Navi Mumbai,9123456789,400701,Maharashtra
Divine Nursing Home Pvt Ltd,"11A, Abinash Chandra Banerjee Lane,Beliaghata.",Kolkata,9123456789,700010,West Bengal
Divine Speciality Hospital,"#110,6H Main,I.T.I Layout,Benson Town Post",Bangalore,9123456789,560046,Karnataka
Divya Eye Clinic,"F-2,Shakun Apts, Above Bank Of Maharashtra ,Sanghavinagar,Aunoh,Pune",Pune,9123456789,411007,Maharashtra
Divya Prabha Eye Hospital,"Padinjatil Lane,Kumarapuram",Trivandrum,9123456789,695011,Kerala
Divya Prastha Hospital,"Rz-37,Main Road,Palam Colony,",Delhi,9123456789,110045,Delhi
Divyadrishti Eye Hosptial,"996/22, Service Road,Rpc Layout, Bangalore",Bangalore,9123456789,560040,Karnataka
Dm Eye Care Delhi Pvt Ltd (Aster),5E/08 Railway Road Near Neelam Chowk,Faridabad,9123456789,121001,Haryana
Dm Wims ( Wayanad Institute Of Medical Secience),"Naseera Nagar, Meppadi, Wayanda, Kerala",Wayanad,9123456789,673577,Kerala
Doctor House,"Jail Road, Mehsana",Mehsana,9123456789,384002,Gujarat
Doctor Rex'S Hospital,"# 37, Millers Road, Kilpauk",Chennai,9123456789,600010,Tamilnadu
Dogra Nursing Home & Endoscopy Centre,House No -8 Sector-19 A,Chandigarh,9123456789,160019,Punjab
Dolphin Children Hospital,"17-87,Road #1,Kamalanagar,Chaitanyapuri,Dilsukhnagar",Hyderabad,9123456789,500060,Andhra Pradesh
Domjur Nursing Home,Attached To Hazra Building,Howrah,9123456789,711405,West Bengal
Doshi Nursing Home,"Amrut Kunj, Near Rly Station, Mg Road, Ghatkopar East-400077",Mumbai,9123456789,400077,Maharashtra
Down Town Hospital Ltd,"G.S. Road, Dispur",Guwahati,9123456789,781005,Assam
Dr A.M Vaze,Shivaji Park,Mumbai,9123456789,400028,Maharashtra
Dr Agarwal'S Eye Hospital Ltd,"19, Cathedral Road",Chennai,9123456789,600086,Tamilnadu
Dr Agarwal'S Eye Hospital Ltd (Nanganallur),"Ophthalmology Dept Margreet Sydney Hospital No 13, 2Nd Street Nanganallur Chennai-600061",Nanganallur,9123456789,600061,Tamilnadu
Dr Agarwal'S Healthcare Ltd,"18-92/C,D,E, S.S Towers Chaitanyapuri X Road Dilsukhnagar-500060Dilsukhnagar",Hyderabad,9123456789,500060,Andhra Pradesh
Dr Agarwal'S Healthcare Ltd,"Matarani Sensation 8-1-386, 387-8467 Rastrapati Road Secunderabad-500003",Secunderabad,9123456789,500003,Andhra Pradesh
Dr Agarwal'S Healthcare Ltd.,"Kade, Complex No 869, 2Nd Stage, Wcr 3Rd Stage, Basaveshwaranagar",Bangalore,9123456789,560079,Karnataka
Dr Agarwals Eye Hospital Ltd,"#107, A Block 3Rd Avenue Anna Nagar Near",Chennai,9123456789,600040,Tamilnadu
Dr Agarwals Eye Hospital Ltd,"#33,7Th Avenue,Ashok Nagar",Chennai,9123456789,600083,Tamilnadu
Dr Agarwals Eye Hospital Ltd,"No-6, Duraisamy Street Tdk Towers Tambaram",Chennai,9123456789,600045,Tamilnadu
Dr Agarwals Eye Hospital Ltd,"#32-B,Indiragandhi Road Opp Taluk Office",Kanchipuram,9123456789,631502,Tamilnadu
Dr Agarwals Eye Hospital Ltd (Dharmapuri),"136 1St Floor,Nethaji Bye Pass Road",Dharmapuri,9123456789,636701,Tamilnadu
Dr Agarwals Eye Hospital Ltd (Gopalapuram),Retina Foudation No 31 1St Street Gopalapuram,Chennai,9123456789,600086,Tamilnadu
Dr Agarwals Eye Hospital Ltd (Kumbakonam),"2/381, Indiranagar,Kumbakonam",Kumbakonam,9123456789,612001,Tamilnadu
Dr Agarwals Eye Hospital Ltd (Periyar Nagar),"B-63, Siva Elango Salai 70Feet Road, Periyar Nagar",Chennai,9123456789,600082,Tamilnadu
Dr Agarwals Eye Hospital Ltd (Salem),"#114/7,Gandhi Road,Salem",Salem,9123456789,636007,Tamilnadu
Dr Agarwals Eye Hospital Ltd (Villupuram),"#19, Trichy Trunk Road,Near To Villupuram Signal",Villupuram,9123456789,605602,Tamilnadu
Dr Andals Lakshmi Fertility Reserch & Laparoscopic Surgical Centre,"16-2-94, Pogathota, Near Raghava Cini Complex, Nellore-524001",Nellore,9123456789,524001,Andhra Pradesh
Dr Baliga Nursing Home,"Paras, S.V.Road, Goregaon W-400062Mumbai-400062",Mumbai,9123456789,400062,Maharashtra
Dr Bandal Arogya Hospital,"1St Floor, Golden Park, Opp.Navneet Motors, L.B.S. Marg, Thane West",Thane,9123456789,400601,Maharashtra
Dr D Y Patil Hospital & Research Centre,"Sector-5,Nerul",Mumbai,9123456789,400706,Maharashtra
Dr Handral Nursing Home,"No.14,Rajendra Nagar,",Ranbennur,9123456789,581110,Karnataka
Dr Kamakshi National Hospital,No 12 Jaffer Serang Streetsecond Line Beach Chennai,Chennai,9123456789,600001,Tamilnadu
Dr Kandoi Ashirwad Hospitals,Ganesh Ashish Apt Vadavli Section Ambernath(E),Mumbai,9123456789,421501,Maharashtra
Dr Kundan Lal Hospital,"Ahmedgarh,",Sangrur,9123456789,148021,Punjab
Dr Lankesh Eye Hospital Pvt Ltd,No-2 41St Street. 6Th Avenue. Ashok Nagarashok Nagar,Ashok Nagar,9123456789,600083,Tamilnadu
Dr Lodaya Hospital,"Ashwini Nagar,Just Behind Bus Stand,",Ranbennur,9123456789,581110,Karnataka
Dr M Prakash Hospital & Medical Research Centre,Begum Bridge Road Gic Near Meerect,Meerut,9123456789,250001,Uttar Pradesh
Dr Mahadevappa Eye Laser Hospital,"15Th Cross, S.S. Puram, (Horticulture Office Road) Tumkur-572102",Tumkur,9123456789,572102,Karnataka
Dr Manoharan Hospital,"No.1210,Thadagam Road,Near To Aavin Milk Company,R.S. Puram,",Coimbatore,9123456789,641002,Tamilnadu
Dr Nutan Shah Eye Hospital & Advanced Phaco Centre,"1, Devdeep Complex, Delux Cross, Nizampura",Baroda,9123456789,390002,Gujarat
Dr Pattabhirama Rao (Siromani Hospital),"No.4-1-7,Ramnagar,Kothagudem-507101",Kothagudem,9123456789,507101,Andhra Pradesh
Dr Rama Sofat Hospital,"No.435,College Road,Adjacent Malwa Girls Khalsa School,",Ludhiana,9123456789,141001,Punjab
Dr Ramesh Hospital For Piles & Proctology,410 Contour Road Gokulam Mysore -570002,Mysore,9123456789,570002,Karnataka
Dr Rane Hospital (P) Ltd,"37,Pestom Sagar, Chembur37, Pestom Sagar, Chembur",Mumbai,9123456789,400089,Maharashtra
Dr Rani Menon'S Eye Clinic,"18/470, Civil Lane Road, Chungam, Thrissur Kerala-680004",Thrissur,9123456789,680004,Kerala
Dr Sreedhar'S Kidney & Multispeciality Hospital,"No.13-6-437/1/L/1,Khaderbagh,Nanal Nagar,",Hyderabad,9123456789,500008,Andhra Pradesh
Dr Ysr Memorial Hospital,"#12-2-878, 1Cross, Sai Nagar, Anantapur-515001 (A.P.)",Ananthapur,9123456789,515001,Andhra Pradesh
Dr. A. Ansari Hospital,"# 20, Naganathar Sannadhi, Nagapattinam, Tamilnadu",Nagapattanam,9123456789,611001,Tamilnadu
Dr. A. Govindarajan Eye Hospitals,"No: 6, Officer'S Colony, Puthur Tiruchirapalli-620017Trichy",Trichy,9123456789,620017,Tamilnadu
Dr. Agarwal'S Eye Hospital (Rep By Dr. Agarwal'S Health Care Ltd.),"#6-3-712/80 And 81, Punjagutta Colony, Hyderabad, A.P.-500082",Hyderabad,9123456789,500082,Andhra Pradesh
Dr. Agarwal'S Eye Hospital (Rep. By Dr. Agarwal'S Health Care Ltd.),"Bbc Tower, Link Road Square, Madhupatna, Cuttack-753010",Cuttack,9123456789,753010,Orissa
